2017-10-02 14:27:43,905 INFO 23, 3764
2017-10-02 14:28:43,911 INFO 24, 3753
2017-10-02 14:29:43,916 INFO 23, 3758
2017-10-02 14:30:43,922 INFO 23, 3767
2017-10-02 14:31:43,977 INFO 23, 3758
2017-10-02 14:32:43,982 INFO 22, 3750
2017-10-02 14:33:44,036 INFO 23, 3750
2017-10-02 14:34:44,041 INFO 22, 3750
2017-10-02 14:35:44,096 INFO 20, 3738
2017-10-02 14:36:44,101 INFO 20, 3753
2017-10-02 14:37:44,106 INFO 19, 3736
2017-10-02 14:38:44,111 INFO 20, 3738
2017-10-02 14:39:44,116 INFO 20, 3710
2017-10-02 14:40:44,170 INFO 19, 3741
2017-10-02 14:41:44,225 INFO 19, 3736
2017-10-02 14:42:44,230 INFO 18, 3733
2017-10-02 14:43:44,235 INFO 20, 3736
2017-10-02 14:44:44,240 INFO 17, 3733
2017-10-02 14:45:44,343 INFO 18, 3733
2017-10-02 14:46:44,396 INFO 18, 3719
2017-10-02 14:47:44,401 INFO 16, 3719
2017-10-02 14:48:44,406 INFO 18, 3722
2017-10-02 14:49:44,460 INFO 18, 3733
2017-10-02 14:50:44,515 INFO 15, 3730
2017-10-02 14:51:44,521 INFO 17, 3724
2017-10-02 14:52:44,575 INFO 16, 3724
2017-10-02 14:53:44,581 INFO 15, 3719
2017-10-02 14:54:44,586 INFO 15, 3722
2017-10-02 14:55:44,641 INFO 15, 3710
2017-10-02 14:56:44,696 INFO 14, 3716
2017-10-02 14:57:44,799 INFO 15, 3722
2017-10-02 14:58:44,903 INFO 14, 3710
2017-10-02 14:59:44,957 INFO 14, 3705
2017-10-02 15:00:45,012 INFO 12, 3705
2017-10-02 15:01:45,067 INFO 14, 3708
2017-10-02 15:02:45,072 INFO 14, 3708
2017-10-02 15:03:45,077 INFO 11, 3708
2017-10-02 15:04:45,132 INFO 12, 3699
2017-10-02 15:05:45,137 INFO 13, 3710
2017-10-02 15:06:45,142 INFO 12, 3702
2017-10-02 15:07:45,147 INFO 13, 3702
2017-10-02 15:08:45,203 INFO 12, 3705
2017-10-02 15:09:45,208 INFO 14, 3705
2017-10-02 15:10:45,263 INFO 13, 3694
2017-10-02 15:11:45,269 INFO 13, 3699
2017-10-02 15:12:45,323 INFO 11, 3688
2017-10-02 15:13:45,378 INFO 11, 3688
2017-10-02 15:14:45,383 INFO 11, 3702
2017-10-02 15:15:45,388 INFO 11, 3699
2017-10-02 15:16:45,393 INFO 11, 3686
2017-10-02 15:17:45,449 INFO 10, 3691
2017-10-02 15:18:45,454 INFO 10, 3691
2017-10-02 15:19:45,459 INFO 10, 3691
2017-10-02 15:20:45,464 INFO 9, 3688
2017-10-02 15:21:45,469 INFO 11, 3688
2017-10-02 15:22:45,475 INFO 10, 3677
2017-10-02 15:23:45,529 INFO 6, 3691
2017-10-02 15:24:45,535 INFO 7, 3680
2017-10-02 15:25:45,541 INFO 7, 3683
2017-10-02 15:26:45,596 INFO 9, 3675
2017-10-02 15:27:45,602 INFO 7, 3686
2017-10-02 15:28:45,608 INFO 7, 3677
2017-10-02 15:29:45,662 INFO 9, 3675
2017-10-02 15:30:45,667 INFO 7, 3677
2017-10-02 15:31:45,722 INFO 6, 3680
2017-10-02 15:32:45,728 INFO 6, 3669
2017-10-02 15:33:45,733 INFO 6, 3675
2017-10-02 15:34:45,738 INFO 6, 3667
2017-10-02 15:35:45,743 INFO 6, 3683
2017-10-02 15:36:45,748 INFO 6, 3667
2017-10-02 15:37:45,753 INFO 6, 3672
2017-10-02 15:38:45,759 INFO 6, 3667
2017-10-02 15:39:45,814 INFO 6, 3642
2017-10-02 15:40:45,819 INFO 6, 3669
2017-10-02 15:41:45,824 INFO 6, 3667
2017-10-02 15:42:45,878 INFO 6, 3669
2017-10-02 15:43:45,933 INFO 6, 3664
2017-10-02 15:44:45,938 INFO 6, 3669
2017-10-02 15:45:45,943 INFO 5, 3656
2017-10-02 15:46:45,998 INFO 5, 3667
2017-10-02 15:47:46,003 INFO 5, 3661
2017-10-02 15:48:46,008 INFO 5, 3661
2017-10-02 15:49:46,014 INFO 5, 3664
2017-10-02 15:50:46,020 INFO 5, 3664
2017-10-02 15:51:46,074 INFO 6, 3658
2017-10-02 15:52:46,128 INFO 5, 3656
2017-10-02 15:53:46,183 INFO 5, 3656
2017-10-02 15:54:46,188 INFO 6, 3650
2017-10-02 15:55:46,193 INFO 5, 3650
2017-10-02 15:56:46,199 INFO 5, 3653
2017-10-02 15:57:46,204 INFO 6, 3645
2017-10-02 15:58:46,258 INFO 5, 3650
2017-10-02 15:59:46,263 INFO 5, 3648
2017-10-02 16:00:46,367 INFO 5, 3656
2017-10-02 16:01:46,422 INFO 5, 3645
2017-10-02 16:02:46,427 INFO 5, 3653
2017-10-02 16:03:46,481 INFO 5, 3642
2017-10-02 16:04:46,535 INFO 5, 3648
2017-10-02 16:05:46,590 INFO 5, 3645
2017-10-02 16:06:46,695 INFO 5, 3640
2017-10-02 16:07:46,749 INFO 5, 3642
2017-10-02 16:08:46,807 INFO 5, 3642
2017-10-02 16:09:46,812 INFO 3, 3632
2017-10-02 16:10:46,817 INFO 5, 3634
2017-10-02 16:11:46,823 INFO 4, 3629
2017-10-02 16:12:46,828 INFO 4, 3632
2017-10-02 16:13:46,833 INFO 4, 3624
2017-10-02 16:14:46,839 INFO 4, 3629
2017-10-02 16:15:46,844 INFO 4, 3624
2017-10-02 16:16:46,850 INFO 4, 3624
2017-10-02 16:17:46,954 INFO 4, 3624
2017-10-02 16:18:46,960 INFO 4, 3618
2017-10-02 16:19:46,965 INFO 4, 3613
2017-10-02 16:20:47,019 INFO 4, 3610
2017-10-02 16:21:47,025 INFO 4, 3616
2017-10-02 16:22:47,128 INFO 4, 3543
2017-10-02 16:23:47,134 INFO 4, 3603
2017-10-02 16:24:47,139 INFO 4, 3595
2017-10-02 16:25:47,193 INFO 4, 3597
2017-10-02 16:26:47,198 INFO 4, 3590
2017-10-02 16:27:47,204 INFO 4, 3587
